text,text_hash,text_exist
"Whe I think of pervy thoughts, i soon after say in my brain I know you can hear me and I dont care as a countermeasure to scare away possible mind readers.",2602120997,True
"When I am 13, I read my mom's erotica, I get caught, and we both pretend it never happened.",1017126538,True
When I am 17 I purposely beat a man to death and permanently cripple another.,4079295264,True
When I am 7 I steal some family friend's child's very rare Pokemon card and my late Father lose a friend over it.,2600478520,True
When I am 8 I decapitate hundred of monarch butterfly by rip their wing off.,4053146343,True
"When I am a child, I think Elvis Presley be an elf and only exist in fantasy lore.",1904680005,True
When I am a server I use to upcharge needy customer who didn't tip.,313202580,True
When I am at work I pretend to wash my hand after pooping just in case I am be watched.,696327719,True
"When I am in my twenties, instead of wash my sock and boxer I would just throw them away and buy new.",285746120,True
"When I am sick, I like to spit a huge loogie into the family chip dip.",1076959238,True
"When I am with my ex, I would fantasize about him die so I could be with his best friend.",1533222614,True
When I am young my parent taught me you could communicate to people that didn't speak your language simply by yell whatever you are try to say!.,3706336374,True
"When I am young, I throw up all over my principal office floor..",3429635697,True
"When I have a cat, sometimes I would put off feed it iscause I like hear it is meow.",3338673390,True
When I try to change the TV channel and the remote doesn't respond I slap it and try again.,2961186765,True
When Im hold a knife in the kitchen I cant stop imagining myself stab my family member.,1005526796,True
"When another 4th grade classmate of mine die in a car crash, I almost cheered, but I fake cry to seem sane.",3874759935,True
"When his lumberjack friends find out, they make fun of Robbie.",3402503742,True
When his parent threaten to stop lesson he start practicing.,2825983590,True
When in th shower I usually only apply shower gel to my arms.,2902070808,True
"When it isn't my turn to do the dishes, I sneak into the kitchen and wash the knife so my fiancée can't cut herself by accident.",2334731799,True
"When my family come to visit me from another country, I have ill intention towards them.",2394562606,True
"When one day, he meet Cassandra, she is the first to refuse to do so.",1117853675,True
"When people look at me like I’m some shy, quiet, weak person with low self esteem, I want to show them who I really am. They laugh and then they feared.",3748673285,True
"When people post crooked, sloppy photo online I save them, edit, straighten, adjust the color and lighting, and then do absolutely nothing with it afterwards.",3873847770,True
When someone ask me to guess there age I normally overestimate on purpose to offend them.,3100385460,True
When the police arrive they find him in the closet sleeping.,2566723033,True
"When the time came, Jessica get so annoyed she drink too much wine.",612636623,True
"When we arrive at the breeder, we choose which puppy we want.",2743408101,True
"Whenever I am in a relationship I don't want to be in anymore, I secretly hope they cheat on me.",1538335113,True
Whenever I get a rude customer I process their transaction as slow as I possibly can.,728243910,True
"Whenever I hear woman complain about men not do DIY, I think but YOU'VE not do it either.",2064588405,True
Whenever I see someone kneel for the anthem I knee them in the face.,1211701220,True
Whenever I’m drive down the road and find a new business that look like they might fail soon I look online and leave a fake 5 Star amazing review.,3849467268,True
"Whenever i get nervous, whether it’s for an interview or just random anxiety, i hold the gem on the necklace my boyfriend get me for Christmas.",2137273746,True
Whether To Tell A Co-Worker About Spouse's Suspicious Behavior.,3193050735,True
While I am in 4th grade I have a bully so I get him back by secretly eat his lunch.,2113018903,True
Why my partner can’t seem to understand me and my feeling after 1 and a half of relationship?.,3566084908,True
Wife Plays Game of Tit for Tat and Winds Up Losing Marriage.,1886131364,True
"Wife find out I cheat a couple of time while we are dating, now she want a divorce.",3137543417,True
Woman Dating Sister's Ex Gets Family's Help Keeping It Quiet.,2489849113,True
Woman Still Looking for True Love Begins to Doubt She'll Find It.,4227602047,True
"Yesterday, i eat five cookies, three brownies, four chocolate bars, a slice of cherry pie, a glass of sweet tea, and I barely gain anything.",3209441665,True
You know something that grind my gears? Its stoner who dont realize how much the smell just lingers.,1252467938,True
"You know they say all men be create equal, but you look at me and you look at Samoa Joe and you can see that statement be not true.",3901828660,True
